杨洋,19822.13 
佟大为,17814.73 
张家辉,18367.07 
柯宇纶,728.00 
金范,1322.30 
韩童生,537.60 
郑元畅,1485.12 
罗家英,748.43 
马天宇,15313.98 
于荣光,630.93 
托尼·贾,87358.29 
董子健,4165.78 
丁春诚,2271.73 
郭伟龙,203.47 
佟大为,17814.73 
无,0.00 
董成鹏,30212.93 
郭富城,46408.13 
沈凯,5713.40 
锦荣,31856.69 
蒋劲夫,27487.60 
李欢,18.40 
姜武,22167.35 
衣云鹤,80570.93 
陆思宇,1909.60 
刘韬,8648.27 
黄晓明,16238.02 
吴尊,12945.80 
方中信,9093.28 
窦骁,7518.73 
常远,14766.92 
杨祐宁,8315.83 
舒鸣,408.80 
刘芮麟,25968.60 
任达华,7924.42 
李贤宰,25446.61 
陈晓,25559.57 
段奕宏,6149.42 
井柏然,30412.29 
刘之冰,9288.80 
范逸臣,597.33 
陈奕迅,4822.72 
霍建华,990.08 
马晓伟,8979.56 
金恩圣,1060.27 
包贝尔,33696.48 
欧汉声,4538.80 
王识贤,52.27 
尹正,13450.08 
冯粒,47438.72 
刘烨,5117.47 
王笑天,793.33 
王啸坤,6652.33 
潘粤明,15532.65 
邱泽,1114.40 
胡耀辉,1269.33 
董子健,4165.78 
朱亚文,15617.44 
石知田,629.07 
金士杰,15386.84 
张艺兴,13899.20 
冯四,1260.00 
金世佳,7951.53 
李玉玺,15341.20 
唐文龙,1237.97 
王学兵,14512.27 
林家栋,8556.80 
乔振宇,3089.33 
张云龙,31054.10 
张艺兴,13899.20 
陈柏霖,14368.07 
金士杰,15386.84 
黄渤,35519.23 
陈柏霖,14368.07 
李易峰 ,39990.53 
梁超,75976.37 
刘昊然,42221.90 
杜晓宇,10484.60 
窦骁,6223.00 
白客,20367.32 
科林·法瑞尔,4183.67 
伊利亚·伍德,10575.13 
林俊杰,7696.27 
矢野浩二,398.53 
本·金斯利,16236.50 
霍建华,2919.84 
赵炳锐,182.93 
金士杰,6986.38 
郑中基,5004.40 
马修·格雷·古柏勒,356.80 
王盛德 ,3185.28 
立威廉 ,591.95 
冯绍峰,22006.32 
罗志祥,62616.11 
刘德华,19900.40 
张一白,4162.67 
张超,5252.80 
张译,4660.91 
陈学冬,26761.45 
竹内顺子,8636.60 
岑勇康 ,25743.20 
热拉尔·朗万 ,179.20 
刘鹏儏,567.47 
吴宗宪,250.13 
Rob Rackstraw,2525.60 
查德·迈克尔·墨瑞,4446.40 
J·K·西蒙斯,17144.40 
卢克·布雷西,2940.00 
罗德里格·桑托罗,6820.42 
秦昊,3689.46 
无,0.00 
尼可拉·科斯特-瓦尔道,17632.53 
罗京民,212.33 
于朦胧 ,342.86 
宋伟,667.80 
翟凯泰,65.33 
吴大维 ,751.80 
亨利·卡维尔 ,49000.76 
陈友 ,1225.93 
王子豪,313.60 
金亮,240.80 
周亚平 ,612.27 
杜天皓 ,15444.16 
鲁珀特·伊文斯 ,1267.47 
夏磊,628.13 
林德信,168.00 
比尔·默瑞,65396.80 
苗侨伟,1198.40 
大卫·丹席克,48.80 
山姆·克拉弗林,8775.67 
李宏毅,18662.93 
金刚,2544.27 
唐佳成,119.47 
秦沛,33644.80 
小罗伯特·唐尼 ,95522.62 
王燕阳 ,673.87 
乔什·盖德 ,12209.04 
迈尔斯·特勒,6872.93 
萨莎·拜伦·科恩,11801.59 
本·哈迪,72029.07 
陈炳强 ,4464.60 
托比·凯贝尔,71221.27 
白文显,926.80 
张天启,272.53 
艾德·奥尼尔,22358.93 
陈嘉俊,899.73 
鞠泓宇,22.40 
孙看 ,26.60 
伍迪·哈里森,16935.89 
钟汉良 ,20022.18 
