方励,34400.33 
孙永焕,41027.00 
黄晓明,39124.75 
管东铫,22687.00 
李松良,910.00 
陆红实,1154.53 
王鲁娜,16566.38 
李颖,2058.00 
吴奇隆,704.67 
陈淼淼,3886.75 
宋胤熹,788.67 
黄柏高 ,45235.36 
陈国富,37133.98 
李岗,2839.67 
伊能静,254.33 
林诣彬,39606.00 
焦雄屏,315.00 
邱瓈宽,187.25 
陈红,41062.00 
李锦文,7141.75 
李力,45812.08 
王立学,30678.67 
沈暘 ,23.00 
江志强,22498.25 
陈祉希,100713.67 
袁冰涛,2387.00 
冯小刚,9019.50 
张家振,5454.75 
刘岩,16182.25 
林小强,6540.33 
梁凤英,11987.79 
王大勇,745.50 
赵毅,4991.00 
舒鸣,511.00 
李亮文,16566.38 
林朝阳,5426.75 
顾晓东,7072.80 
陈果,40315.63 
叶进军,21532.00 
罗启锐  ,12786.23 
李树臣,33434.33 
鸿水,95.67 
任佳,6028.40 
张鹏程,1237.60 
于紫菲,974.75 
刘辰,1325.33 
刘流,67856.37 
窦霞,11188.33 
雷珲,65.33 
刘洪涛,36171.80 
张昭,59298.40 
夏陈安,11543.00 
任江洲,991.67 
许一顶,6647.67 
王翎霁,455.00 
韩骏,1393.00 
田启文,802.67 
市山尚三,3931.67 
尹昌业,28240.33 
曾瀚贤,786.33 
滕华涛,17505.83 
王中磊,29135.25 
赵丽颖,1575.00 
周迅,9424.33 
叶如芬,19176.50 
陈颖伦,4215.17 
森岛,3091.67 
尔冬升,9359.00 
陆国强,7228.67 
曾嘉,17302.25 
章子怡,9254.00 
王子文,6169.33 
胡晓峰,5456.50 
陶昆,37133.98 
黄建新,29307.95 
王中磊,29135.25 
邓超,89227.25 
陈祉希,69746.25 
高希希,13105.75 
马珂,22302.97 
于洲,14548.33 
托马斯·奥格斯伯格,5113.50 
马克·坎顿,10069.22 
李耀华,8285.65 
曹多然,642.83 
杰克·拉普克,10409.00 
潘洋,3649.80 
王大勇,8572.20 
胡蓉,438.67 
任月、林小强,6617.67 
小罗斯·巴达塞里安,4314.33 
周文武贝,4683.00 
李强业,651.19 
刘晓光,39897.33 
周星驰,49336.83 
王晶,30231.73 
王易冰,11683.26 
吴涛,6909.55 
徐闻,10310.89 
马子涵,20002.97 
山下宏幸,10795.75 
阮查理 ,32179.00 
托马斯·朗曼,224.00 
高金晔,709.33 
万荣  ,257.72 
Edward Catchpole,3157.00 
Ed Clydesdale,5558.00 
