王安安,713.50 
李玉娇,7280.00 
饶雪漫,19802.00 
泳群,22357.00 
梁乐民,12964.00 
荫山征彦,3274.20 
牛朝阳,713.00 
李玉娇 ,2765.50 
曹大伟,882.00 
畅游,302.00 
王刚,2221.00 
胡小帅 ,188.25 
梁礼彦,26691.00 
张冀,6953.48 
叶乃菁,1217.00 
谭华 ,310.00 
林诣彬,16974.00 
郑芬芬,135.00 
邱瓈宽 ,107.00 
陈凯歌,23464.00 
尔冬升,5309.50 
郭敬明,45856.75 
傲立,25768.83 
李霄峰 ,23.00 
袁锦麟,66975.00 
董成鹏,43163.00 
彭发 ,739.00 
赵硕,4633.00 
王蕙玲,8011.25 
十庆,18377.33 
阮世生,813.83 
林超贤,9355.67 
侯亮,426.00 
王莉莉,2139.00 
曹独山,219.00 
袁媛,18549.00 
伍臻祥,3101.00 
文牧野,40284.14 
陈国辉,17714.00 
曹保平,12304.00 
张婉婷,924.00 
董哲,14329.00 
鸿水,41.00 
张艾嘉,2608.00 
洪泠,884.00 
刘星,557.00 
文宁,568.00 
徐峥,69916.33 
自由行走andrea,4795.00 
孔玟燕,93.33 
闫非,25837.00 
陆川,24723.50 
丁晟,8245.00 
忻钰坤,425.00 
田蒙,2849.00 
彭发 ,1421.00 
尤丽丽,597.00 
胡耀辉,8490.33 
贾樟柯,1685.00 
顾小白,12103.00 
袁琼琼,337.00 
落落,3951.00 
老史,10912.00 
郝杰,1125.00 
钱小蕙,4039.00 
曾咏婷,10958.00 
叶念琛,1615.53 
陈建斌,1325.00 
杨倩玲,4011.00 
扈晶波,3098.00 
陈国辉,18137.63 
李茜 ,3966.00 
苟兴妍 ,2644.00 
徐皓峰,3118.00 
张家鲁 ,60075.00 
易小星,15125.00 
管虎 ,34617.48 
俞白眉,43418.16 
陈思成,37831.75 
范伟,7489.00 
宋啸,5539.33 
王微,14548.33 
肖恩·拜利,5113.50 
科里·古德曼,14511.00 
黄真真 ,8322.74 
周智勇,128.33 
罗伯特·泽米吉斯,10409.00 
钟沐轩,6062.00 
林家威,423.21 
郭大雷,438.67 
谷德昭 ,21717.89 
罗斯·巴格达萨里安,4314.33 
周文武贝,4977.00 
郑来志 ,1208.67 
冉平,76836.00 
周星驰 ,181744.00 
王晶,30231.73 
邢爱娜 ,3260.00 
陈果 ,6566.00 
崔斯坦 ,25396.00 
金依萌 ,18352.19 
岸本齐史 ,10795.75 
约翰·福斯克 ,32179.00 
法布里斯·度·沃尔斯,224.00 
郑立国 ,1350.42 
孙宏凯 ,257.72 
安德鲁·布瑞纳 ,3157.00 
保罗·拉隆德 ,5558.00 
杰拉德·布什 ,16203.83 
迈克尔·芬奇 ,3675.00 
约瑟·里韦拉,3262.00 
花芸 ,1816.50 
黄修平,665.00 
马特·萨兹马 ,30440.67 
李海江,390.44 
李志帅 ,207.67 
王海兰 ,1113.00 
刘伟恒,81.67 
胡杨 ,1414.00 
克里斯·特里奥 ,87040.33 
陈嘉上 ,1743.00 
李舒程,392.00 
竹卿 ,301.00 
王刚 ,765.33 
张琦 ,16083.67 
史黛西·马妮尔,1584.33 
赵文源,252.00 
陈卓贤,210.00 
贾斯丁·马科斯,44020.67 
哈智超,1498.00 
杨·库卢,61.00 
埃文·斯彼里奥托普洛斯,16142.00 
田博,23328.67 
戚家基 ,3180.33 
薛晨飞 ,149.33 
薛晓路 ,49813.80 
克里斯托弗·马库斯 ,73442.83 
高育新 ,842.33 
约翰·维蒂,46151.00 
诺亚·奥本海姆,13870.44 
琳达·伍尔芙顿 ,41391.00 
布莱恩·辛格 ,66320.91 
韩羡鱼,759.50 
邓肯·琼斯 ,144256.00 
胡韵,1650.98 
宋光振 ,340.67 
安德鲁·斯坦顿 ,18557.00 
姬雨 ,1124.67 
邓洪洋,28.00 
徐宝琦,33.25 
艾德·索罗门 ,67284.00 
游乃海 ,10923.21 
