于莎莎,1861.07
张俪,1777.01
洪乙心,1640.80
缪俊杰,1631.78
颖儿,1623.34
余安安,1460.43
冯馨瑶,1414.78
郭艳,1407.47
梅艳芳,1394.40
方皓玟,1363.60
赵多娜,1289.87
杜焕荣,1260.00
陈廷嘉,1254.40
余淼,1225.00
李金铭,1208.67
陈廷嘉,1166.67
杨紫,1131.20
孙心娅,1082.67
邵思涵,1064.00
李彩英,1060.24
钟欣桐,987.93
杨青,974.34
叶玉卿,930.53
崔兵,926.80
惠英红,920.70
周韦彤,902.68
陈一榕,901.60
苗青,890.40
何晶晶,888.53
严千千,841.87
戴安娜·哈德凯斯塔,823.43
孙黎,793.28
余思潞,782.37
姚芊羽,769.07
珍妮弗·卡彭特,763.47
奥莉薇娅·柯尔曼,752.27
李心洁,728.00
郝洋,700.00
孔千千,678.07
孔千千,678.07
江珊,677.60
金铭,664.53
刘孜,655.20
潘霜霜,647.73
雨侨,642.08
程予希,629.04
谢芳,614.88
杨杏,612.27
李宜儒,596.40
洪晓熙,583.10
徐婕儿,578.67
于波,569.57
陈欣淇,569.33
买宝瑶,567.47
韩宝凛,563.68
张蓝艺,552.77
蔡洁,533.28
苏丽珊,532.00
杨恭如,511.20
刘芸,507.97
裘恩典,481.60
赵荣,478.40
雷思颖,472.27
伊能静,465.03
杨雪,441.75
吴昕,440.07
张蓝心,438.64
郑晓婉,428.40
张逗逗,423.73
田苏灏,418.13
杨洋,410.67
杨洋,410.67
任铭松,408.80
郭子溪,405.07
田甜,376.83
黄璐,364.00
徐洁儿,355.43
白羽,350.93
冯波,348.27
李烈,347.20
蓝燕,346.33
张英南,338.80
杨旸,325.73
丁丁,319.20
于佳琪,315.47
南笙,313.60
李星海,310.33
刘羽琦,292.68
念贤儿,292.37
郭雪芙,290.50
胡可,279.23
马丁,272.53
刘芷汐,263.20
张艾青,250.08
赵柯,246.40
李妮妮,240.80
冯骏骅,232.63
赵柯,221.39
刘陆,199.68
蔡明,198.80
梦丽,186.67
苏丽,186.43
苏丽,184.80
韩雨洁,182.93
方皓玟,182.93
吴昱瑶,179.20
Salem Guermat,179.20
中野良子,175.47
莫熙儿,162.63
吴晴,119.47
张檬,116.43
朱咪咪,116.27
石林,102.67
雨书,85.87
赵露,85.63
芦菲,79.80
赵丽,78.40
童苡萱,76.53
乌吉穆,74.67
张铮,74.67
龚洁,72.80
顾璇,69.07
汤晶媚,67.20
刘美君,65.33
姚安琪,52.27
川岛茉树代,50.96
佩尼拉·奥盖斯特,48.80
何琳,46.67
马静怡,41.07
柏青,25.20
杜肖雄,22.40
白云,20.35
李浩菲,18.40
无,0.00
无,0.00
无,0.00
无,0.00
无,0.00
无,0.00
无,0.00
无,0.00
无,0.00
无,0.00
孙子子,0.00
无,0.00
无,0.00
无,0.00
无,0.00
柴蔚,0.00
无,0.00
无,0.00
无,0.00
