陈欢,506.33,陈炳强,4464.6,徐洁儿,352.51,郭子溪,405.07,韩羡鱼,759.5,麦子,506.33,李远,506.33
崔维斯·费米尔,144256,托比·凯贝尔,71221.27,宝拉·巴顿,144256,鲁丝·内伽,115404.8,邓肯·琼斯,144256,邓肯·琼斯,144256,亚历克斯·加特纳,144256
赵奔,1158.5,白文显,926.8,邓小婷,1158.5,崔兵,926.8,胡韵,1650.98,胡韵,1158.5,杜杨,24757.64
高泰宇,1591.92,张天启,272.53,童菲,15507.96,马丁,272.53,宋光振,340.67,程中豪,547.17,谢骏,547.17
艾伯特·布鲁克斯,12041.56,艾德·奥尼尔,22358.93,艾伦·德詹尼丝,27948.67,凯特琳·奥尔森,22358.93,安德鲁·斯坦顿,18557,安德鲁·斯坦顿,23252.83,林赛·柯林斯,27948.67
孙晨,1124.67,陈嘉俊,899.73,胡影怡,1124.67,朱璇,8062.22,姬雨,1124.67,姬雨,1124.67,陈荟槿,1124.67
付滃,28,鞠泓宇,22.4,王君平,28,杜肖雄,22.4,邓洪洋,28,刘子威,28,杨学涛,28
孙洪涛,33.25,孙看,26.6,梅俪儿,87.63,无,0,徐宝琦,33.25,朱丹,33.25,董文英,33.25
杰西·艾森伯格,30431.71,伍迪·哈里森,16935.89,丽兹·卡潘,67284,周采芹,53827.2,艾德·索罗门,67284,朱浩伟,67284,艾里克斯·库兹曼,26023.26
古天乐,13678.57,钟汉良,20022.18,赵薇,57958.98,龚慈恩,2861.45,游乃海,10923.21,杜琪峰,14651,杜琪峰,14651
