李玉,16986.67 
苏有朋,46204.67 
杨文军,39124.75 
梁乐民 ,22687.00 
张艾嘉,910.00 
牛朝阳,1247.75 
徐昂,672.00 
曹大伟,2058.00 
邓衍成,704.67 
林爱华,6554.04 
宋胤熹,788.67 
郑保瑞,60833.79 
肖洋,6447.00 
陈慧翎,2839.67 
谭华,254.33 
蒂姆·肯德尔,39606.00 
郑芬芬,315.00 
朱延平,187.25 
陈凯歌,41062.00 
尔冬升,7141.75 
郭敬明,59534.13 
何炅,60333.00 
李霄峰,23.00 
许诚毅,117206.25 
董成鹏,100713.67 
彭发,1389.11 
张皓,10810.33 
吴宇森,6300.19 
十庆,16182.25 
阮世生,2643.67 
林超贤,11987.79 
侯亮,745.50 
宋迪,6688.50 
陈晓曦,511.00 
韩延,32460.75 
彭顺,5426.75 
文牧野,7072.80 
陈国辉,21845.25 
曹保平,21532.00 
张婉婷,1617.00 
宁海强 ,11223.44 
鸿水,95.67 
杜琪峰,9406.16 
张林子,1237.60 
刘星,974.75 
彭发,1389.11 
徐峥,159632.67 
李宰汉,11188.33 
孔玟燕,65.33 
闫非,36171.80 
陆川,59298.40 
丁晟,11543.00 
忻钰坤,991.67 
田蒙,3789.34 
彭发,1389.11 
宁瀛,753.67 
胡耀辉,802.67 
贾樟柯,3931.67 
安尚勋,28240.33 
周格泰,786.33 
落落,9219.00 
田羽生,14411.83 
郝杰,1575.00 
秦小珍,16808.17 
陈玉珊,19176.50 
叶念琛,2365.42 
陈建斌,3091.67 
罗志良,9359.00 
孙皓,7228.67 
陈国辉,21845.25 
魏楠,9254.00 
安竹间,6169.33 
徐皓峰,5456.50 
乌尔善,140175.00 
易小星,17721.44 
管虎,44381.75 
俞白眉 ,62538.29 
陈思成,52777.38 
张承,7131.54 
张猛,12851.18 
王微,14548.33 
阿方索·博亚尔特,14548.33 
布瑞克·埃斯纳尔,14548.33 
黄真真,13569.25 
周智勇,11582.67 
罗伯特·泽米吉斯,36977.50 
麦咏麟,2098.44 
林家威,228.67 
郭大雷,4069.33 
谷德昭,7825.93 
沃尔特·拜克,1620.50 
周文武贝,4683.00 
郑来志,789.83 
郑保瑞,50218.56 
周星驰,49336.83 
王晶 ,30231.73 
张扬,3260.00 
陈果,26176.55 
张一白 ,22421.26 
陆可,20839.00 
山下宏幸,10795.75 
袁和平,24096.50 
法布里斯·度·沃尔斯,224.00 
常光希 ,532.47 
孙宏凯,506.33 
大卫·斯特登,3157.00 
维克·阿姆斯特朗,6716.11 
拜伦·霍华德 ,36278.67 
罗杰·唐纳森,3675.00 
派翠西亚·里根,13180.56 
肖飞 ,965.42 
黄修平,371.00 
亚历克斯·普罗亚斯,30440.67 
赵小溪,1022.58 
程中豪 ,411.83 
尚永峰,1113.00 
刘伟恒,81.67 
郑潇,1414.00 
扎克·施奈德,57704.79 
黄泰来,1743.00 
阿牛 ,672.00 
竹卿,301.00 
张洋,765.33 
张琦,8350.71 
威廉·布伦特·贝尔,1584.33 
李婷婷,252.00 
翁秀兰,119.27 
乔恩·费儒,81298.78 
罗冬,1498.00 
凯瑟琳·温德菲尔德,61.00 
塞德里克·萨科,16142.00 
姚婷婷,23328.67 
戚家基,2171.75 
李庆城,149.33 
薛晓路,48243.13 
安东尼·罗素,116074.00 
高育新,755.61 
费格尔·雷利 ,46151.00 
罗伯特·斯文克 ,15134.00 
詹姆斯·博宾,41391.00 
布莱恩·辛格,45011.65 
麦子,506.33 
邓肯·琼斯,144256.00 
胡韵,1158.50 
程中豪 ,547.17 
安德鲁·斯坦顿,23252.83 
姬雨,1124.67 
刘子威 ,28.00 
朱丹,33.25 
朱浩伟,67284.00 
杜琪峰,14651.00 
