高圆圆,19063.33 
尹素怡,891.00 
薛凯琪,8987.33 
思漩,8559.33 
宋慧乔,5246.60 
范冰冰 ,32413.25 
陈都灵,46204.00 
杨幂,26347.00 
文咏珊,8753.89 
梁洛施,910.00 
余男,22208.00 
无,0.00 
王丽坤,10976.00 
曾泳醍,704.67 
姚星彤,1789.78 
姚星彤,1789.78 
无,0.00 
周冬雨,29736.35 
张钧甯,10598.23 
李梦,9594.67 
赵薇,72394.97 
陈意涵,7123.73 
江疏影,5326.10 
林志玲,15980.53 
王婷,7141.75 
杨幂,30851.17 
张慧雯,39656.17 
李嘉琪,23.00 
白百何,30379.07 
袁姗姗,50432.43 
徐娇,3389.75 
汤唯,27919.76 
章子怡,7313.48 
范冰冰,32413.35 
郭采洁,27327.24 
王珞丹,21828.33 
姚星彤 ,1789.78 
陈意涵,7123.73 
刘宸希,511.00 
白百何,30379.07 
王珞丹,21828.33 
杨幂,30851.17 
杨颖,43979.29 
王珞丹,21828.33 
汤唯,27919.76 
吴越,33434.33 
毛晓彤,95.67 
张艾嘉,4980.03 
张雨绮,9591.93 
韩雪,974.75 
周泓,1045.33 
赵薇,72394.97 
刘亦菲,11554.00 
黄姵嘉,2839.67 
马丽,24638.78 
姚晨,88252.33 
李梦,9594.67 
罗芸,991.67 
陈乔恩,20175.95 
吴昕,441.00 
关晓彤,15258.40 
张暖雅,802.67 
赵涛,3931.67 
杨幂,30851.17 
贾静雯,1690.50 
舒淇,43725.50 
郭采洁,27327.24 
孙怡,1575.00 
白百何,30379.07 
宋芸桦,10106.06 
薛家燕,4215.17 
蒋勤勤,4221.78 
江一燕,10366.30 
孙艺珍,7228.67 
杨幂,30851.17 
姜雯,9286.67 
林依晨,5724.83 
宋佳,5456.50 
舒淇,43725.50 
杨子姗,18490.36 
许晴,22251.54 
孙俪,31808.90 
佟丽娅,27880.50 
马丽,24638.78 
姚晨,17857.97 
于心怡,14548.33 
艾比·考尼什,17662.75 
萝斯·莱斯利 ,14511.00 
王珞丹,12775.94 
应采儿,128.33 
夏洛特·莱本,10409.00 
热依扎,9257.43 
温碧霞,448.12 
朱珠,12253.03 
江疏影,7638.96 
杰西·麦卡尼,4314.33 
张雨绮,40594.39 
李菲儿,2645.77 
巩俐,47907.67 
林允,181744.00 
李宇春,78628.00 
周冬雨,13372.01 
杨颖,27710.98 
章子怡,9370.79 
薛凯琪,7666.83 
菊池心,10795.75 
杨紫琼 ,32179.00 
阿丽斯·塔格里奥妮 ,224.00 
林筱玲,709.33 
周知,506.33 
奥莉薇娅·柯尔曼,3157.00 
卡西·汤普森,5558.00 
金妮弗·古德温,36278.67 
欧嘉·柯瑞兰寇,8657.83 
朱丽叶·比诺什,23241.40 
张歆艺,1653.14 
杨千嬅,3529.15 
科特妮·伊顿,30440.67 
葛晓凤,408.33 
周韦彤,1173.05 
殷果儿,1537.76 
吴千语 ,13921.78 
宋祖儿,1414.00 
盖尔·加朵 ,29278.39 
张曼玉,1972.83 
黄灿灿,1036.23 
何泓姗,301.00 
谢容儿,765.33 
秦岚,8873.96 
劳伦·科汉,9496.20 
醋醋,252.00 
刘心悠 ,482.65 
斯嘉丽·约翰逊,84230.53 
杜鹃,51447.04 
萨巴·穆巴拉克,61.00 
查理兹·塞隆,16142.00 
郭姝彤,23328.67 
徐子珊,2095.57 
童鑫,149.33 
汤唯,20331.43 
斯嘉丽·约翰逊,81012.87 
宋懿洁,842.33 
玛娅·鲁道夫,20143.08 
谢琳·伍德蕾,11365.44 
米娅·华希科沃斯卡 ,41391.00 
亚历山德拉·西普,90036.33 
徐洁儿 ,352.51 
宝拉·巴顿,144256.00 
邓小婷,1158.50 
童菲,15507.96 
艾伦·德詹尼丝,27948.67 
胡影怡 ,1124.67 
王君平,28.00 
梅俪儿,87.63 
丽兹·卡潘 ,67284.00 
赵薇 ,57958.98 
